anio,provincia,departamento,sector,ambito,nivel,cargos_cubiertos,cargos_vacantes,total_cargos,tasa_cobertura
2024,Catamarca,TINOGASTA,Estatal,Urbano,Inicial,63,0,63,100.0
2024,Catamarca,TINOGASTA,Estatal,Urbano,Primaria,233,32,265,87.92
2024,Catamarca,TINOGASTA,Estatal,Urbano,Secundaria,71,68,139,51.08
2024,Catamarca,VALLE VIEJO,Estatal,Rural,Primaria,41,2,43,95.35
2024,Catamarca,VALLE VIEJO,Estatal,Urbano,Inicial,83,1,84,98.81
2024,Catamarca,VALLE VIEJO,Estatal,Urbano,Primaria,301,15,316,95.25
2024,Catamarca,VALLE VIEJO,Estatal,Urbano,Secundaria,105,58,163,64.42
2024,Chaco,1§ DE MAYO,Estatal,Rural,Inicial,19,0,19,100.0
2024,Chaco,1§ DE MAYO,Estatal,Rural,Primaria,63,0,63,100.0
2024,Chaco,1§ DE MAYO,Estatal,Urbano,Inicial,19,0,19,100.0
2024,Chaco,12 DE OCTUBRE,Estatal,Rural,Inicial,20,0,20,100.0
2024,Chaco,12 DE OCTUBRE,Estatal,Rural,Primaria,76,0,76,100.0
2024,Chaco,12 DE OCTUBRE,Estatal,Urbano,Inicial,49,1,50,98.0
2024,Chaco,12 DE OCTUBRE,Estatal,Urbano,Primaria,155,0,155,100.0
2024,Chaco,12 DE OCTUBRE,Estatal,Urbano,Secundaria,75,0,75,100.0
2024,Chaco,12 DE OCTUBRE,Privado,Urbano,Inicial,10,0,10,100.0
2024,Chaco,12 DE OCTUBRE,Privado,Urbano,Primaria,24,0,24,100.0
2024,Chaco,2 DE ABRIL,Estatal,Rural,Inicial,7,0,7,100.0
2024,Chaco,2 DE ABRIL,Estatal,Rural,Primaria,16,1,17,94.12
2024,Chaco,2 DE ABRIL,Estatal,Urbano,Inicial,14,0,14,100.0
2024,Chaco,2 DE ABRIL,Estatal,Urbano,Secundaria,18,2,20,90.0
2024,Chaco,25 DE MAYO,Estatal,Rural,Inicial,29,0,29,100.0
2024,Chaco,25 DE MAYO,Estatal,Rural,Primaria,167,1,168,99.4
2024,Chaco,25 DE MAYO,Estatal,Urbano,Inicial,66,0,66,100.0
2024,Chaco,25 DE MAYO,Estatal,Urbano,Primaria,207,4,211,98.1
2024,Chaco,25 DE MAYO,Estatal,Urbano,Secundaria,89,1,90,98.89
2024,Chaco,9 DE JULIO,Estatal,Rural,Inicial,18,0,18,100.0
2024,Chaco,9 DE JULIO,Estatal,Rural,Primaria,56,0,56,100.0
2024,Chaco,9 DE JULIO,Estatal,Urbano,Inicial,62,1,63,98.41
2024,Chaco,9 DE JULIO,Estatal,Urbano,Secundaria,117,0,117,100.0
2024,Chaco,ALMIRANTE BROWN,Estatal,Rural,Inicial,24,0,24,100.0
2024,Chaco,ALMIRANTE BROWN,Estatal,Rural,Primaria,53,0,53,100.0
2024,Chaco,ALMIRANTE BROWN,Estatal,Urbano,Inicial,98,1,99,98.99
2024,Chaco,ALMIRANTE BROWN,Estatal,Urbano,Primaria,379,0,379,100.0
2024,Chaco,ALMIRANTE BROWN,Estatal,Urbano,Secundaria,98,1,99,98.99
2024,Chaco,ALMIRANTE BROWN,Privado,Urbano,Inicial,16,0,16,100.0
2024,Chaco,ALMIRANTE BROWN,Privado,Urbano,Secundaria,39,0,39,100.0
2024,Chaco,BERMEJO,Estatal,Rural,Inicial,33,0,33,100.0
2024,Chaco,BERMEJO,Estatal,Rural,Primaria,128,0,128,100.0
2024,Chaco,BERMEJO,Estatal,Rural,Secundaria,60,0,60,100.0
2024,Chaco,BERMEJO,Estatal,Urbano,Inicial,37,0,37,100.0
2024,Chaco,BERMEJO,Estatal,Urbano,Primaria,191,0,191,100.0
2024,Chaco,BERMEJO,Privado,Rural,Inicial,3,0,3,100.0
2024,Chaco,BERMEJO,Privado,Rural,Primaria,32,0,32,100.0
2024,Chaco,BERMEJO,Privado,Rural,Secundaria,28,0,28,100.0
2024,Chaco,CHACABUCO,Estatal,Rural,Inicial,17,0,17,100.0
2024,Chaco,CHACABUCO,Estatal,Rural,Primaria,42,0,42,100.0
2024,Chaco,CHACABUCO,Estatal,Urbano,Inicial,86,0,86,100.0
2024,Chaco,CHACABUCO,Estatal,Urbano,Primaria,256,0,256,100.0
2024,Chaco,CHACABUCO,Estatal,Urbano,Secundaria,172,0,172,100.0
2024,Chaco,COMANDANTE FERNANDEZ,Estatal,Rural,Inicial,15,0,15,100.0
2024,Chaco,COMANDANTE FERNANDEZ,Estatal,Rural,Primaria,93,0,93,100.0
2024,Chaco,COMANDANTE FERNANDEZ,Estatal,Urbano,Inicial,191,0,191,100.0
2024,Chaco,COMANDANTE FERNANDEZ,Estatal,Urbano,Primaria,745,1,746,99.87
2024,Chaco,COMANDANTE FERNANDEZ,Estatal,Urbano,Secundaria,281,0,281,100.0
2024,Chaco,COMANDANTE FERNANDEZ,Privado,Urbano,Inicial,68,3,71,95.77
2024,Chaco,COMANDANTE FERNANDEZ,Privado,Urbano,Primaria,195,2,197,98.98
2024,Chaco,COMANDANTE FERNANDEZ,Privado,Urbano,Secundaria,124,0,124,100.0
2024,Chaco,Enmascarado,Privado,Rural,Primaria,29,0,29,100.0
2024,Chaco,Enmascarado,Privado,Urbano,Inicial,83,0,83,100.0
2024,Chaco,Enmascarado,Privado,Urbano,Primaria,134,0,134,100.0
2024,Chaco,Enmascarado,Privado,Urbano,Secundaria,87,0,87,100.0
2024,Chaco,FRAY JUSTO SANTA MARIA DE ORO,Estatal,Rural,Inicial,12,0,12,100.0
2024,Chaco,FRAY JUSTO SANTA MARIA DE ORO,Estatal,Rural,Primaria,25,3,28,89.29
2024,Chaco,FRAY JUSTO SANTA MARIA DE ORO,Estatal,Urbano,Inicial,28,0,28,100.0
2024,Chaco,FRAY JUSTO SANTA MARIA DE ORO,Estatal,Urbano,Primaria,78,2,80,97.5
2024,Chaco,FRAY JUSTO SANTA MARIA DE ORO,Estatal,Urbano,Secundaria,34,0,34,100.0
2024,Chaco,FRAY JUSTO SANTA MARIA DE ORO,Privado,Urbano,Inicial,9,0,9,100.0
2024,Chaco,FRAY JUSTO SANTA MARIA DE ORO,Privado,Urbano,Primaria,22,0,22,100.0
2024,Chaco,GENERAL BELGRANO,Estatal,Urbano,Inicial,36,0,36,100.0
2024,Chaco,GENERAL BELGRANO,Estatal,Urbano,Secundaria,40,0,40,100.0
2024,Chaco,GENERAL DONOVAN,Estatal,Rural,Primaria,28,0,28,100.0
2024,Chaco,GENERAL DONOVAN,Estatal,Urbano,Inicial,41,0,41,100.0
2024,Chaco,GENERAL DONOVAN,Estatal,Urbano,Primaria,137,0,137,100.0
2024,Chaco,GENERAL DONOVAN,Estatal,Urbano,Secundaria,53,0,53,100.0
2024,Chaco,GENERAL GUEMES,Estatal,Rural,Inicial,156,1,157,99.36
2024,Chaco,GENERAL GUEMES,Estatal,Rural,Primaria,673,6,679,99.12
2024,Chaco,GENERAL GUEMES,Estatal,Urbano,Inicial,135,1,136,99.26
2024,Chaco,GENERAL GUEMES,Estatal,Urbano,Primaria,461,1,462,99.78
2024,Chaco,GENERAL GUEMES,Estatal,Urbano,Secundaria,187,0,187,100.0
2024,Chaco,GENERAL GUEMES,Privado,Rural,Primaria,21,0,21,100.0
2024,Chaco,GENERAL GUEMES,Privado,Rural,Secundaria,33,0,33,100.0
2024,Chaco,GENERAL GUEMES,Privado,Urbano,Inicial,48,0,48,100.0
2024,Chaco,GENERAL GUEMES,Privado,Urbano,Primaria,87,0,87,100.0
2024,Chaco,GENERAL GUEMES,Privado,Urbano,Secundaria,46,0,46,100.0
2024,Chaco,INDEPENDENCIA,Estatal,Rural,Inicial,8,0,8,100.0
2024,Chaco,INDEPENDENCIA,Estatal,Rural,Primaria,47,0,47,100.0
2024,Chaco,INDEPENDENCIA,Estatal,Urbano,Inicial,57,0,57,100.0
2024,Chaco,LIBERTAD,Estatal,Rural,Primaria,34,0,34,100.0
2024,Chaco,LIBERTAD,Estatal,Urbano,Inicial,33,1,34,97.06
2024,Chaco,LIBERTAD,Estatal,Urbano,Primaria,86,0,86,100.0
2024,Chaco,LIBERTAD,Estatal,Urbano,Secundaria,55,0,55,100.0
2024,Chaco,LIBERTADOR GENERAL SAN MARTIN,Estatal,Rural,Inicial,87,1,88,98.86
2024,Chaco,LIBERTADOR GENERAL SAN MARTIN,Estatal,Rural,Primaria,425,2,427,99.53
2024,Chaco,LIBERTADOR GENERAL SAN MARTIN,Estatal,Rural,Secundaria,80,0,80,100.0
2024,Chaco,LIBERTADOR GENERAL SAN MARTIN,Estatal,Urbano,Inicial,90,3,93,96.77
2024,Chaco,LIBERTADOR GENERAL SAN MARTIN,Estatal,Urbano,Primaria,332,0,332,100.0
2024,Chaco,LIBERTADOR GENERAL SAN MARTIN,Estatal,Urbano,Secundaria,171,0,171,100.0
2024,Chaco,LIBERTADOR GENERAL SAN MARTIN,Privado,Urbano,Inicial,35,0,35,100.0
2024,Chaco,LIBERTADOR GENERAL SAN MARTIN,Privado,Urbano,Secundaria,24,0,24,100.0
2024,Chaco,MAIPU,Estatal,Rural,Inicial,23,0,23,100.0
2024,Chaco,MAIPU,Estatal,Rural,Primaria,94,0,94,100.0
2024,Chaco,MAIPU,Estatal,Urbano,Inicial,27,0,27,100.0
2024,Chaco,MAIPU,Estatal,Urbano,Primaria,202,0,202,100.0
2024,Chaco,MAIPU,Estatal,Urbano,Secundaria,99,0,99,100.0
2024,Chaco,MAYOR LUIS J FONTANA,Estatal,Rural,Inicial,39,0,39,100.0
2024,Chaco,MAYOR LUIS J FONTANA,Estatal,Rural,Primaria,75,0,75,100.0
2024,Chaco,MAYOR LUIS J FONTANA,Estatal,Urbano,Inicial,113,0,113,100.0
2024,Chaco,MAYOR LUIS J FONTANA,Estatal,Urbano,Primaria,402,3,405,99.26
2024,Chaco,MAYOR LUIS J FONTANA,Estatal,Urbano,Secundaria,171,0,171,100.0
2024,Chaco,MAYOR LUIS J FONTANA,Privado,Urbano,Inicial,49,0,49,100.0
2024,Chaco,MAYOR LUIS J FONTANA,Privado,Urbano,Primaria,166,0,166,100.0
2024,Chaco,MAYOR LUIS J FONTANA,Privado,Urbano,Secundaria,79,0,79,100.0
2024,Chaco,O HIGGINS,Estatal,Rural,Inicial,24,0,24,100.0
2024,Chaco,O HIGGINS,Estatal,Rural,Primaria,46,0,46,100.0
2024,Chaco,O HIGGINS,Estatal,Urbano,Inicial,44,0,44,100.0
2024,Chaco,O HIGGINS,Estatal,Urbano,Primaria,196,7,203,96.55
2024,Chaco,O HIGGINS,Estatal,Urbano,Secundaria,55,2,57,96.49
2024,Chaco,O HIGGINS,Privado,Urbano,Inicial,1,0,1,100.0
2024,Chaco,O HIGGINS,Privado,Urbano,Primaria,11,0,11,100.0
2024,Chaco,PRESIDENCIA DE LA PLAZA,Estatal,Rural,Inicial,4,0,4,100.0
2024,Chaco,PRESIDENCIA DE LA PLAZA,Estatal,Rural,Primaria,32,0,32,100.0
2024,Chaco,PRESIDENCIA DE LA PLAZA,Estatal,Urbano,Inicial,32,0,32,100.0
2024,Chaco,PRESIDENCIA DE LA PLAZA,Estatal,Urbano,Secundaria,47,0,47,100.0
2024,Chaco,QUITILIPI,Estatal,Rural,Inicial,33,2,35,94.29
2024,Chaco,QUITILIPI,Estatal,Rural,Primaria,122,3,125,97.6
2024,Chaco,QUITILIPI,Estatal,Urbano,Inicial,72,1,73,98.63
2024,Chaco,QUITILIPI,Estatal,Urbano,Primaria,250,0,250,100.0
2024,Chaco,QUITILIPI,Estatal,Urbano,Secundaria,92,1,93,98.92
2024,Chaco,SAN FERNANDO,Estatal,Rural,Inicial,33,0,33,100.0
2024,Chaco,SAN FERNANDO,Estatal,Rural,Primaria,58,1,59,98.31
2024,Chaco,SAN FERNANDO,Estatal,Urbano,Inicial,867,6,873,99.31
2024,Chaco,SAN FERNANDO,Estatal,Urbano,Primaria,2829,7,2836,99.75
2024,Chaco,SAN FERNANDO,Estatal,Urbano,Secundaria,1257,0,1257,100.0
2024,Chaco,SAN FERNANDO,Privado,Urbano,Inicial,554,0,554,100.0
2024,Chaco,SAN FERNANDO,Privado,Urbano,Primaria,804,5,809,99.38
2024,Chaco,SAN FERNANDO,Privado,Urbano,Secundaria,251,0,251,100.0
2024,Chaco,SAN LORENZO,Estatal,Rural,Inicial,14,0,14,100.0
2024,Chaco,SAN LORENZO,Estatal,Rural,Primaria,66,0,66,100.0
2024,Chaco,SAN LORENZO,Estatal,Urbano,Inicial,30,0,30,100.0
2024,Chaco,SAN LORENZO,Estatal,Urbano,Primaria,117,0,117,100.0
2024,Chaco,SAN LORENZO,Estatal,Urbano,Secundaria,38,0,38,100.0
2024,Chaco,SARGENTO CABRAL,Estatal,Rural,Inicial,13,0,13,100.0
2024,Chaco,SARGENTO CABRAL,Estatal,Rural,Primaria,71,0,71,100.0
2024,Chaco,SARGENTO CABRAL,Estatal,Urbano,Inicial,41,0,41,100.0
2024,Chaco,SARGENTO CABRAL,Estatal,Urbano,Primaria,130,0,130,100.0
2024,Chaco,TAPENAGA,Estatal,Rural,Primaria,48,0,48,100.0
2024,Chubut,BIEDMA,Estatal,Urbano,Inicial,410,20,430,95.35
2024,Chubut,BIEDMA,Estatal,Urbano,Primaria,655,11,666,98.35
2024,Chubut,BIEDMA,Estatal,Urbano,Secundaria,580,12,592,97.97
2024,Chubut,BIEDMA,Privado,Urbano,Inicial,134,0,134,100.0
2024,Chubut,BIEDMA,Privado,Urbano,Primaria,185,0,185,100.0
2024,Chubut,BIEDMA,Privado,Urbano,Secundaria,92,0,92,100.0
2024,Chubut,CUSHAMEN,Estatal,Rural,Inicial,150,1,151,99.34
2024,Chubut,CUSHAMEN,Estatal,Rural,Primaria,367,9,376,97.61
2024,Chubut,CUSHAMEN,Estatal,Rural,Secundaria,242,4,246,98.37
2024,Chubut,Enmascarado,Estatal,Rural,Inicial,54,0,54,100.0
2024,Chubut,Enmascarado,Estatal,Rural,Primaria,115,0,115,100.0
2024,Chubut,Enmascarado,Estatal,Rural,Secundaria,36,0,36,100.0
2024,Chubut,Enmascarado,Estatal,Urbano,Inicial,71,4,75,94.67
2024,Chubut,Enmascarado,Estatal,Urbano,Primaria,61,1,62,98.39
2024,Chubut,Enmascarado,Estatal,Urbano,Secundaria,56,0,56,100.0
2024,Chubut,Enmascarado,Privado,Rural,Primaria,6,0,6,100.0
2024,Chubut,Enmascarado,Privado,Rural,Secundaria,36,0,36,100.0
2024,Chubut,Enmascarado,Privado,Urbano,Inicial,16,0,16,100.0
2024,Chubut,Enmascarado,Privado,Urbano,Primaria,24,0,24,100.0
2024,Chubut,Enmascarado,Privado,Urbano,Secundaria,45,1,46,97.83
2024,Chubut,ESCALANTE,Estatal,Urbano,Inicial,623,9,632,98.58
2024,Chubut,ESCALANTE,Estatal,Urbano,Primaria,1414,12,1426,99.16
2024,Chubut,ESCALANTE,Estatal,Urbano,Secundaria,1377,14,1391,98.99
2024,Chubut,ESCALANTE,Privado,Urbano,Inicial,569,0,569,100.0
2024,Chubut,ESCALANTE,Privado,Urbano,Primaria,478,0,478,100.0
2024,Chubut,ESCALANTE,Privado,Urbano,Secundaria,527,11,538,97.96
2024,Chubut,FUTALEUFU,Estatal,Rural,Inicial,59,0,59,100.0
2024,Chubut,FUTALEUFU,Estatal,Rural,Primaria,115,0,115,100.0
2024,Chubut,FUTALEUFU,Estatal,Rural,Secundaria,104,2,106,98.11
2024,Chubut,FUTALEUFU,Estatal,Urbano,Inicial,242,0,242,100.0
2024,Chubut,FUTALEUFU,Estatal,Urbano,Primaria,401,0,401,100.0
2024,Chubut,FUTALEUFU,Estatal,Urbano,Secundaria,317,0,317,100.0
2024,Chubut,FUTALEUFU,Privado,Urbano,Inicial,31,0,31,100.0
2024,Chubut,FUTALEUFU,Privado,Urbano,Primaria,75,0,75,100.0
2024,Chubut,FUTALEUFU,Privado,Urbano,Secundaria,78,0,78,100.0
2024,Chubut,GAIMAN,Estatal,Rural,Inicial,28,0,28,100.0
2024,Chubut,GAIMAN,Estatal,Rural,Primaria,70,0,70,100.0
2024,Chubut,GAIMAN,Estatal,Rural,Secundaria,78,0,78,100.0
2024,Chubut,GAIMAN,Estatal,Urbano,Inicial,37,0,37,100.0
2024,Chubut,GAIMAN,Estatal,Urbano,Primaria,71,0,71,100.0
2024,Chubut,GAIMAN,Estatal,Urbano,Secundaria,152,0,152,100.0
2024,Chubut,GAIMAN,Privado,Urbano,Inicial,32,0,32,100.0
2024,Chubut,GAIMAN,Privado,Urbano,Primaria,28,0,28,100.0
2024,Chubut,GAIMAN,Privado,Urbano,Secundaria,28,0,28,100.0
2024,Chubut,GASTRE,Estatal,Rural,Inicial,37,2,39,94.87
2024,Chubut,GASTRE,Estatal,Rural,Primaria,46,2,48,95.83
2024,Chubut,GASTRE,Estatal,Rural,Secundaria,27,1,28,96.43
2024,Chubut,LANGUIÑEO,Estatal,Rural,Inicial,28,0,28,100.0
2024,Chubut,LANGUIÑEO,Estatal,Rural,Primaria,77,0,77,100.0
2024,Chubut,LANGUIÑEO,Estatal,Rural,Secundaria,63,0,63,100.0
2024,Chubut,PASO DE INDIOS,Estatal,Rural,Inicial,28,0,28,100.0
2024,Chubut,PASO DE INDIOS,Estatal,Rural,Primaria,34,3,37,91.89
2024,Chubut,PASO DE INDIOS,Estatal,Rural,Secundaria,38,0,38,100.0
2024,Chubut,RAWSON,Estatal,Rural,Inicial,16,0,16,100.0
2024,Chubut,RAWSON,Estatal,Rural,Primaria,55,0,55,100.0
2024,Chubut,RAWSON,Estatal,Rural,Secundaria,21,0,21,100.0
2024,Chubut,RAWSON,Estatal,Urbano,Inicial,634,9,643,98.6
2024,Chubut,RAWSON,Estatal,Urbano,Primaria,1112,1,1113,99.91
2024,Chubut,RAWSON,Estatal,Urbano,Secundaria,901,15,916,98.36
2024,Chubut,RAWSON,Privado,Urbano,Inicial,197,0,197,100.0
2024,Chubut,RAWSON,Privado,Urbano,Primaria,176,0,176,100.0
2024,Chubut,RAWSON,Privado,Urbano,Secundaria,66,0,66,100.0
2024,Chubut,RIO SENGUER,Estatal,Rural,Inicial,25,4,29,86.21
2024,Chubut,RIO SENGUER,Estatal,Rural,Primaria,97,8,105,92.38
2024,Chubut,RIO SENGUER,Estatal,Rural,Secundaria,116,4,120,96.67
2024,Chubut,SARMIENTO,Estatal,Rural,Inicial,25,2,27,92.59
2024,Chubut,SARMIENTO,Estatal,Rural,Primaria,33,3,36,91.67
2024,Chubut,SARMIENTO,Estatal,Rural,Secundaria,1,0,1,100.0
2024,Chubut,SARMIENTO,Estatal,Urbano,Inicial,61,0,61,100.0
2024,Chubut,SARMIENTO,Estatal,Urbano,Primaria,127,2,129,98.45
2024,Chubut,SARMIENTO,Estatal,Urbano,Secundaria,83,0,83,100.0
2024,Chubut,Sin datos,Privado,Urbano,Inicial,7,0,7,100.0
2024,Chubut,TEHUELCHES,Estatal,Rural,Inicial,34,0,34,100.0
2024,Chubut,TEHUELCHES,Estatal,Rural,Primaria,96,2,98,97.96
2024,Chubut,TEHUELCHES,Estatal,Rural,Secundaria,64,1,65,98.46
2024,Chubut,TELSEN,Estatal,Rural,Inicial,16,0,16,100.0
2024,Chubut,TELSEN,Estatal,Rural,Primaria,68,0,68,100.0
2024,Chubut,TELSEN,Estatal,Rural,Secundaria,28,2,30,93.33
2024,Ciudad de Buenos Aires,Comuna 1,Estatal,Urbano,Inicial,853,0,853,100.0
2024,Ciudad de Buenos Aires,Comuna 1,Estatal,Urbano,Primaria,1089,1,1090,99.91
2024,Ciudad de Buenos Aires,Comuna 1,Estatal,Urbano,Secundaria,3442,27,3469,99.22
2024,Ciudad de Buenos Aires,Comuna 1,Privado,Urbano,Inicial,501,0,501,100.0
2024,Ciudad de Buenos Aires,Comuna 1,Privado,Urbano,Primaria,807,2,809,99.75
2024,Ciudad de Buenos Aires,Comuna 1,Privado,Urbano,Secundaria,969,0,969,100.0
2024,Ciudad de Buenos Aires,Comuna 10,Estatal,Urbano,Inicial,634,0,634,100.0
2024,Ciudad de Buenos Aires,Comuna 10,Estatal,Urbano,Primaria,1303,11,1314,99.16
2024,Ciudad de Buenos Aires,Comuna 10,Estatal,Urbano,Secundaria,1498,0,1498,100.0
2024,Ciudad de Buenos Aires,Comuna 10,Privado,Urbano,Inicial,381,0,381,100.0
2024,Ciudad de Buenos Aires,Comuna 10,Privado,Urbano,Primaria,585,0,585,100.0
2024,Ciudad de Buenos Aires,Comuna 10,Privado,Urbano,Secundaria,391,0,391,100.0
2024,Ciudad de Buenos Aires,Comuna 11,Estatal,Urbano,Inicial,487,0,487,100.0
2024,Ciudad de Buenos Aires,Comuna 11,Estatal,Urbano,Primaria,1266,3,1269,99.76
2024,Ciudad de Buenos Aires,Comuna 11,Estatal,Urbano,Secundaria,727,0,727,100.0
2024,Ciudad de Buenos Aires,Comuna 11,Privado,Urbano,Inicial,744,0,744,100.0
2024,Ciudad de Buenos Aires,Comuna 11,Privado,Urbano,Primaria,1012,4,1016,99.61
2024,Ciudad de Buenos Aires,Comuna 11,Privado,Urbano,Secundaria,480,0,480,100.0
2024,Ciudad de Buenos Aires,Comuna 12,Estatal,Urbano,Inicial,660,0,660,100.0
2024,Ciudad de Buenos Aires,Comuna 12,Estatal,Urbano,Primaria,1185,6,1191,99.5
2024,Ciudad de Buenos Aires,Comuna 12,Estatal,Urbano,Secundaria,1113,4,1117,99.64
2024,Ciudad de Buenos Aires,Comuna 12,Privado,Urbano,Inicial,701,0,701,100.0
2024,Ciudad de Buenos Aires,Comuna 12,Privado,Urbano,Primaria,1048,0,1048,100.0
2024,Ciudad de Buenos Aires,Comuna 12,Privado,Urbano,Secundaria,600,0,600,100.0
2024,Ciudad de Buenos Aires,Comuna 13,Estatal,Urbano,Inicial,449,0,449,100.0
2024,Ciudad de Buenos Aires,Comuna 13,Estatal,Urbano,Primaria,785,2,787,99.75
2024,Ciudad de Buenos Aires,Comuna 13,Estatal,Urbano,Secundaria,1606,29,1635,98.23
2024,Ciudad de Buenos Aires,Comuna 13,Privado,Urbano,Inicial,1135,2,1137,99.82
2024,Ciudad de Buenos Aires,Comuna 13,Privado,Urbano,Primaria,1917,0,1917,100.0
2024,Ciudad de Buenos Aires,Comuna 13,Privado,Urbano,Secundaria,1674,0,1674,100.0
2024,Ciudad de Buenos Aires,Comuna 14,Estatal,Urbano,Inicial,622,1,623,99.84
2024,Ciudad de Buenos Aires,Comuna 14,Estatal,Urbano,Primaria,864,14,878,98.41
2024,Ciudad de Buenos Aires,Comuna 14,Estatal,Urbano,Secundaria,975,5,980,99.49
2024,Ciudad de Buenos Aires,Comuna 14,Privado,Urbano,Inicial,888,1,889,99.89
2024,Ciudad de Buenos Aires,Comuna 14,Privado,Urbano,Primaria,1087,1,1088,99.91
2024,Ciudad de Buenos Aires,Comuna 14,Privado,Urbano,Secundaria,661,0,661,100.0
2024,Ciudad de Buenos Aires,Comuna 15,Estatal,Urbano,Inicial,393,0,393,100.0
2024,Ciudad de Buenos Aires,Comuna 15,Estatal,Urbano,Primaria,1129,8,1137,99.3
2024,Ciudad de Buenos Aires,Comuna 15,Estatal,Urbano,Secundaria,1334,33,1367,97.59
2024,Ciudad de Buenos Aires,Comuna 15,Privado,Urbano,Inicial,453,0,453,100.0
2024,Ciudad de Buenos Aires,Comuna 15,Privado,Urbano,Primaria,591,1,592,99.83
2024,Ciudad de Buenos Aires,Comuna 15,Privado,Urbano,Secundaria,484,0,484,100.0
2024,Ciudad de Buenos Aires,Comuna 2,Estatal,Urbano,Inicial,209,0,209,100.0
2024,Ciudad de Buenos Aires,Comuna 2,Estatal,Urbano,Primaria,413,4,417,99.04
2024,Ciudad de Buenos Aires,Comuna 2,Estatal,Urbano,Secundaria,911,19,930,97.96
2024,Ciudad de Buenos Aires,Comuna 2,Privado,Urbano,Inicial,676,0,676,100.0
2024,Ciudad de Buenos Aires,Comuna 2,Privado,Urbano,Primaria,830,1,831,99.88
2024,Ciudad de Buenos Aires,Comuna 2,Privado,Urbano,Secundaria,411,0,411,100.0
2024,Ciudad de Buenos Aires,Comuna 3,Estatal,Urbano,Inicial,573,9,582,98.45
2024,Ciudad de Buenos Aires,Comuna 3,Estatal,Urbano,Primaria,1130,2,1132,99.82
2024,Ciudad de Buenos Aires,Comuna 3,Estatal,Urbano,Secundaria,1873,8,1881,99.57
2024,Ciudad de Buenos Aires,Comuna 3,Privado,Urbano,Inicial,527,0,527,100.0
2024,Ciudad de Buenos Aires,Comuna 3,Privado,Urbano,Primaria,1065,0,1065,100.0
2024,Ciudad de Buenos Aires,Comuna 3,Privado,Urbano,Secundaria,630,0,630,100.0
2024,Ciudad de Buenos Aires,Comuna 4,Estatal,Urbano,Inicial,1155,0,1155,100.0
2024,Ciudad de Buenos Aires,Comuna 4,Estatal,Urbano,Primaria,2087,15,2102,99.29
2024,Ciudad de Buenos Aires,Comuna 4,Estatal,Urbano,Secundaria,2513,20,2533,99.21
2024,Ciudad de Buenos Aires,Comuna 4,Privado,Urbano,Inicial,487,0,487,100.0
2024,Ciudad de Buenos Aires,Comuna 4,Privado,Urbano,Primaria,738,1,739,99.86
2024,Ciudad de Buenos Aires,Comuna 4,Privado,Urbano,Secundaria,379,0,379,100.0
2024,Ciudad de Buenos Aires,Comuna 5,Estatal,Urbano,Inicial,423,0,423,100.0
2024,Ciudad de Buenos Aires,Comuna 5,Estatal,Urbano,Primaria,778,0,778,100.0
2024,Ciudad de Buenos Aires,Comuna 5,Estatal,Urbano,Secundaria,1166,3,1169,99.74
2024,Ciudad de Buenos Aires,Comuna 5,Privado,Urbano,Inicial,447,3,450,99.33
2024,Ciudad de Buenos Aires,Comuna 5,Privado,Urbano,Primaria,716,1,717,99.86
2024,Ciudad de Buenos Aires,Comuna 5,Privado,Urbano,Secundaria,657,0,657,100.0
2024,Ciudad de Buenos Aires,Comuna 6,Estatal,Urbano,Inicial,425,0,425,100.0
2024,Ciudad de Buenos Aires,Comuna 6,Estatal,Urbano,Primaria,823,2,825,99.76
2024,Ciudad de Buenos Aires,Comuna 6,Estatal,Urbano,Secundaria,1544,17,1561,98.91
2024,Ciudad de Buenos Aires,Comuna 6,Privado,Urbano,Inicial,520,0,520,100.0
2024,Ciudad de Buenos Aires,Comuna 6,Privado,Urbano,Primaria,792,0,792,100.0
2024,Ciudad de Buenos Aires,Comuna 6,Privado,Urbano,Secundaria,501,1,502,99.8
2024,Ciudad de Buenos Aires,Comuna 7,Estatal,Urbano,Inicial,557,0,557,100.0
2024,Ciudad de Buenos Aires,Comuna 7,Estatal,Urbano,Primaria,1261,2,1263,99.84
2024,Ciudad de Buenos Aires,Comuna 7,Estatal,Urbano,Secundaria,1465,2,1467,99.86
2024,Ciudad de Buenos Aires,Comuna 7,Privado,Urbano,Inicial,562,0,562,100.0
2024,Ciudad de Buenos Aires,Comuna 7,Privado,Urbano,Primaria,816,0,816,100.0
2024,Ciudad de Buenos Aires,Comuna 7,Privado,Urbano,Secundaria,503,0,503,100.0
2024,Ciudad de Buenos Aires,Comuna 8,Estatal,Urbano,Inicial,1393,0,1393,100.0
2024,Ciudad de Buenos Aires,Comuna 8,Estatal,Urbano,Primaria,1903,8,1911,99.58
2024,Ciudad de Buenos Aires,Comuna 8,Estatal,Urbano,Secundaria,1597,7,1604,99.56
2024,Ciudad de Buenos Aires,Comuna 8,Privado,Urbano,Inicial,409,0,409,100.0
2024,Ciudad de Buenos Aires,Comuna 8,Privado,Urbano,Primaria,598,1,599,99.83
2024,Ciudad de Buenos Aires,Comuna 8,Privado,Urbano,Secundaria,404,1,405,99.75
2024,Ciudad de Buenos Aires,Comuna 9,Estatal,Urbano,Inicial,519,7,526,98.67
