anio,provincia,departamento,sector,ambito,nivel,matricula_inicial,promovidos,no_promovidos,salidos_sin_pase,ultimo_anio_inscripto,tasa_repitencia,tasa_abandono,tasa_promocion_ef
2024,San Luis,GENERAL JUAN MARTIN DE PUEYRREDON,Estatal,Urbano,Secundaria,16895,12094,1328,32,16606,7.86,0.19,72.83
2024,San Luis,GENERAL JUAN MARTIN DE PUEYRREDON,Privado,Urbano,Primaria,3688,3682,3,0,3697,0.08,0.0,99.59
2024,San Luis,GENERAL JUAN MARTIN DE PUEYRREDON,Privado,Urbano,Secundaria,3610,3010,62,7,3582,1.72,0.19,84.03
2024,San Luis,GENERAL PEDERNERA,Estatal,Rural,Primaria,1444,1414,18,0,1440,1.25,0.0,98.19
2024,San Luis,GENERAL PEDERNERA,Estatal,Rural,Secundaria,1742,1338,88,8,1745,5.05,0.46,76.68
2024,San Luis,GENERAL PEDERNERA,Estatal,Urbano,Primaria,11561,11023,374,7,11939,3.24,0.06,92.33
2024,San Luis,GENERAL PEDERNERA,Estatal,Urbano,Secundaria,10712,6950,1233,30,10777,11.51,0.28,64.49
2024,San Luis,GENERAL PEDERNERA,Privado,Urbano,Primaria,1668,1659,0,0,1660,0.0,0.0,99.94
2024,San Luis,GENERAL PEDERNERA,Privado,Urbano,Secundaria,1575,1342,0,0,1567,0.0,0.0,85.64
2024,San Luis,GOBERNADOR DUPUY,Estatal,Rural,Primaria,662,583,15,1,664,2.27,0.15,87.8
2024,San Luis,GOBERNADOR DUPUY,Estatal,Rural,Secundaria,676,448,80,4,672,11.83,0.59,66.67
2024,San Luis,JUNIN,Estatal,Rural,Primaria,870,847,12,0,864,1.38,0.0,98.03
2024,San Luis,JUNIN,Estatal,Rural,Secundaria,795,594,59,5,778,7.42,0.63,76.35
2024,San Luis,JUNIN,Estatal,Urbano,Primaria,2400,2375,16,0,2401,0.67,0.0,98.92
2024,San Luis,JUNIN,Estatal,Urbano,Secundaria,2135,1288,248,38,2089,11.62,1.78,61.66
2024,San Luis,JUNIN,Privado,Urbano,Primaria,463,443,0,2,457,0.0,0.43,96.94
2024,San Luis,JUNIN,Privado,Urbano,Secundaria,811,674,21,5,799,2.59,0.62,84.36
2024,San Luis,LIBERTADOR GRL SAN MARTIN,Estatal,Rural,Primaria,360,351,4,0,356,1.11,0.0,98.6
2024,San Luis,LIBERTADOR GRL SAN MARTIN,Estatal,Rural,Secundaria,362,316,27,3,352,7.46,0.83,89.77
2024,Santa Cruz,CORPEN AIKE,Estatal,Urbano,Primaria,1373,1213,0,0,1363,0.0,0.0,88.99
2024,Santa Cruz,CORPEN AIKE,Estatal,Urbano,Secundaria,1375,923,58,11,1348,4.22,0.8,68.47
2024,Santa Cruz,DESEADO,Estatal,Rural,Primaria,230,215,0,1,229,0.0,0.43,93.89
2024,Santa Cruz,DESEADO,Estatal,Rural,Secundaria,250,144,12,1,241,4.8,0.4,59.75
2024,Santa Cruz,DESEADO,Estatal,Urbano,Primaria,11382,9986,0,4,11188,0.0,0.04,89.26
2024,Santa Cruz,DESEADO,Estatal,Urbano,Secundaria,12254,5766,1008,81,12152,8.23,0.66,47.45
2024,Santa Cruz,DESEADO,Privado,Urbano,Primaria,2789,2686,0,358,2785,0.0,12.84,96.45
2024,Santa Cruz,DESEADO,Privado,Urbano,Secundaria,2248,1580,116,59,2253,5.16,2.62,70.13
2024,Santa Cruz,Enmascarado,Estatal,Rural,Primaria,321,325,1,0,337,0.31,0.0,96.44
2024,Santa Cruz,Enmascarado,Estatal,Rural,Secundaria,261,164,3,2,267,1.15,0.77,61.42
2024,Santa Cruz,Enmascarado,Privado,Urbano,Primaria,690,662,0,0,683,0.0,0.0,96.93
2024,Santa Cruz,Enmascarado,Privado,Urbano,Secundaria,430,366,10,0,446,2.33,0.0,82.06
2024,Santa Cruz,GUER AIKE,Estatal,Rural,Primaria,160,126,0,0,151,0.0,0.0,83.44
2024,Santa Cruz,GUER AIKE,Estatal,Rural,Secundaria,102,101,0,1,106,0.0,0.98,95.28
2024,Santa Cruz,GUER AIKE,Estatal,Urbano,Primaria,10711,8885,3,0,10578,0.03,0.0,84.0
2024,Santa Cruz,GUER AIKE,Estatal,Urbano,Secundaria,12023,5790,1344,80,11852,11.18,0.67,48.85
2024,Santa Cruz,GUER AIKE,Privado,Urbano,Primaria,2750,2631,0,1,2745,0.0,0.04,95.85
2024,Santa Cruz,GUER AIKE,Privado,Urbano,Secundaria,2388,1903,101,0,2435,4.23,0.0,78.15
2024,Santa Cruz,LAGO ARGENTINO,Estatal,Urbano,Primaria,2127,1960,0,7,2108,0.0,0.33,92.98
2024,Santa Cruz,LAGO ARGENTINO,Estatal,Urbano,Secundaria,2056,1142,141,62,2003,6.86,3.02,57.01
2024,Santa Cruz,LAGO ARGENTINO,Privado,Urbano,Primaria,469,436,0,0,465,0.0,0.0,93.76
2024,Santa Cruz,LAGO ARGENTINO,Privado,Urbano,Secundaria,614,461,49,0,610,7.98,0.0,75.57
2024,Santa Cruz,LAGO BUENOS AIRES,Estatal,Urbano,Primaria,1166,1030,0,0,1175,0.0,0.0,87.66
2024,Santa Cruz,LAGO BUENOS AIRES,Estatal,Urbano,Secundaria,1246,609,82,24,1217,6.58,1.93,50.04
2024,Santa Cruz,MAGALLANES,Estatal,Urbano,Primaria,1188,1011,0,0,1189,0.0,0.0,85.03
2024,Santa Cruz,MAGALLANES,Estatal,Urbano,Secundaria,1213,653,61,24,1157,5.03,1.98,56.44
2024,Santa Cruz,RIO CHICO,Estatal,Urbano,Primaria,600,516,0,0,598,0.0,0.0,86.29
2024,Santa Cruz,RIO CHICO,Estatal,Urbano,Secundaria,652,291,26,19,622,3.99,2.91,46.78
2024,Santa Fe,9 DE JULIO,Estatal,Rural,Primaria,992,945,1,0,987,0.1,0.0,95.74
2024,Santa Fe,9 DE JULIO,Estatal,Rural,Secundaria,843,359,196,16,842,23.25,1.9,42.64
2024,Santa Fe,9 DE JULIO,Estatal,Urbano,Primaria,2203,1967,16,1,2222,0.73,0.05,88.52
2024,Santa Fe,9 DE JULIO,Estatal,Urbano,Secundaria,1821,669,570,69,1700,31.3,3.79,39.35
2024,Santa Fe,BELGRANO,Estatal,Rural,Primaria,141,131,0,0,134,0.0,0.0,97.76
2024,Santa Fe,BELGRANO,Estatal,Rural,Secundaria,118,52,18,1,118,15.25,0.85,44.07
2024,Santa Fe,BELGRANO,Estatal,Urbano,Primaria,3436,3264,13,0,3440,0.38,0.0,94.88
2024,Santa Fe,BELGRANO,Estatal,Urbano,Secundaria,3107,1469,586,69,3061,18.86,2.22,47.99
2024,Santa Fe,BELGRANO,Privado,Urbano,Primaria,596,591,0,0,594,0.0,0.0,99.49
2024,Santa Fe,BELGRANO,Privado,Urbano,Secundaria,727,464,27,11,715,3.71,1.51,64.9
2024,Santa Fe,CASEROS,Estatal,Rural,Primaria,592,583,1,1,597,0.17,0.17,97.65
2024,Santa Fe,CASEROS,Estatal,Rural,Secundaria,338,157,43,3,333,12.72,0.89,47.15
2024,Santa Fe,CASEROS,Estatal,Urbano,Primaria,5040,5091,11,4,5130,0.22,0.08,99.24
2024,Santa Fe,CASEROS,Estatal,Urbano,Secundaria,4984,2646,737,179,4719,14.79,3.59,56.07
2024,Santa Fe,CASEROS,Privado,Urbano,Primaria,1387,1374,1,0,1386,0.07,0.0,99.13
2024,Santa Fe,CASEROS,Privado,Urbano,Secundaria,1579,1105,97,6,1565,6.14,0.38,70.61
2024,Santa Fe,CASTELLANOS,Estatal,Rural,Primaria,2860,2645,20,3,2873,0.7,0.1,92.06
2024,Santa Fe,CASTELLANOS,Estatal,Rural,Secundaria,2260,1026,360,49,2214,15.93,2.17,46.34
2024,Santa Fe,CASTELLANOS,Estatal,Urbano,Primaria,12630,12206,50,5,12828,0.4,0.04,95.15
2024,Santa Fe,CASTELLANOS,Estatal,Urbano,Secundaria,11164,5417,1856,465,10636,16.62,4.17,50.93
2024,Santa Fe,CASTELLANOS,Privado,Rural,Primaria,238,230,0,0,230,0.0,0.0,100.0
2024,Santa Fe,CASTELLANOS,Privado,Rural,Secundaria,652,285,127,22,633,19.48,3.37,45.02
2024,Santa Fe,CASTELLANOS,Privado,Urbano,Primaria,1991,1990,0,1,1990,0.0,0.05,100.0
2024,Santa Fe,CASTELLANOS,Privado,Urbano,Secundaria,2835,1614,186,38,2779,6.56,1.34,58.08
2024,Santa Fe,CONSTITUCION,Estatal,Rural,Primaria,941,927,2,0,946,0.21,0.0,97.99
2024,Santa Fe,CONSTITUCION,Estatal,Rural,Secundaria,657,329,52,13,637,7.91,1.98,51.65
2024,Santa Fe,CONSTITUCION,Estatal,Urbano,Primaria,5772,6022,97,0,6195,1.68,0.0,97.21
2024,Santa Fe,CONSTITUCION,Estatal,Urbano,Secundaria,5130,2665,1032,152,5016,20.12,2.96,53.13
2024,Santa Fe,CONSTITUCION,Privado,Urbano,Primaria,1428,1416,3,0,1419,0.21,0.0,99.79
2024,Santa Fe,CONSTITUCION,Privado,Urbano,Secundaria,1971,1320,167,5,1950,8.47,0.25,67.69
2024,Santa Fe,Enmascarado,Privado,Rural,Secundaria,981,519,191,23,921,19.47,2.34,56.35
2024,Santa Fe,Enmascarado,Privado,Urbano,Primaria,368,362,0,0,362,0.0,0.0,100.0
2024,Santa Fe,Enmascarado,Privado,Urbano,Secundaria,877,481,154,15,848,17.56,1.71,56.72
2024,Santa Fe,GARAY,Estatal,Rural,Primaria,372,359,1,0,365,0.27,0.0,98.36
2024,Santa Fe,GARAY,Estatal,Rural,Secundaria,352,185,42,32,301,11.93,9.09,61.46
2024,Santa Fe,GARAY,Estatal,Urbano,Primaria,2196,2181,2,1,2226,0.09,0.05,97.98
2024,Santa Fe,GARAY,Estatal,Urbano,Secundaria,1500,588,418,48,1418,27.87,3.2,41.47
2024,Santa Fe,GENERAL LOPEZ,Estatal,Rural,Primaria,1742,1730,6,0,1767,0.34,0.0,97.91
2024,Santa Fe,GENERAL LOPEZ,Estatal,Rural,Secundaria,1114,468,213,52,1063,19.12,4.67,44.03
2024,Santa Fe,GENERAL LOPEZ,Estatal,Urbano,Primaria,12087,12024,54,0,12136,0.45,0.0,99.08
2024,Santa Fe,GENERAL LOPEZ,Estatal,Urbano,Secundaria,10391,5079,2001,568,9686,19.26,5.47,52.44
2024,Santa Fe,GENERAL LOPEZ,Privado,Rural,Primaria,38,37,1,0,38,2.63,0.0,97.37
2024,Santa Fe,GENERAL LOPEZ,Privado,Rural,Secundaria,396,226,57,15,379,14.39,3.79,59.63
2024,Santa Fe,GENERAL LOPEZ,Privado,Urbano,Primaria,3976,3883,3,0,3910,0.08,0.0,99.31
2024,Santa Fe,GENERAL LOPEZ,Privado,Urbano,Secundaria,4283,2538,360,62,4180,8.41,1.45,60.72
2024,Santa Fe,GENERAL OBLIGADO,Estatal,Rural,Primaria,2508,2128,91,3,2526,3.63,0.12,84.24
2024,Santa Fe,GENERAL OBLIGADO,Estatal,Rural,Secundaria,2062,937,484,121,1923,23.47,5.87,48.73
2024,Santa Fe,GENERAL OBLIGADO,Estatal,Urbano,Primaria,13741,12740,278,8,13817,2.02,0.06,92.21
2024,Santa Fe,GENERAL OBLIGADO,Estatal,Urbano,Secundaria,11951,5605,2780,437,11346,23.26,3.66,49.4
2024,Santa Fe,GENERAL OBLIGADO,Privado,Rural,Secundaria,733,419,42,7,715,5.73,0.95,58.6
2024,Santa Fe,GENERAL OBLIGADO,Privado,Urbano,Primaria,3082,3049,0,0,3072,0.0,0.0,99.25
2024,Santa Fe,GENERAL OBLIGADO,Privado,Urbano,Secundaria,3318,1845,395,55,3232,11.9,1.66,57.09
2024,Santa Fe,IRIONDO,Estatal,Rural,Primaria,1062,1056,7,0,1063,0.66,0.0,99.34
2024,Santa Fe,IRIONDO,Estatal,Rural,Secundaria,802,416,128,31,762,15.96,3.87,54.59
2024,Santa Fe,IRIONDO,Estatal,Urbano,Primaria,4494,4117,8,0,4503,0.18,0.0,91.43
2024,Santa Fe,IRIONDO,Estatal,Urbano,Secundaria,3924,2172,618,92,3844,15.75,2.34,56.5
2024,Santa Fe,IRIONDO,Privado,Urbano,Primaria,1114,1102,0,0,1110,0.0,0.0,99.28
2024,Santa Fe,IRIONDO,Privado,Urbano,Secundaria,1296,656,143,4,1281,11.03,0.31,51.21
2024,Santa Fe,LA CAPITAL,Estatal,Rural,Primaria,947,927,13,0,958,1.37,0.0,96.76
2024,Santa Fe,LA CAPITAL,Estatal,Rural,Secundaria,499,224,88,10,474,17.64,2.0,47.26
2024,Santa Fe,LA CAPITAL,Estatal,Urbano,Primaria,34362,33456,210,11,34857,0.61,0.03,95.98
2024,Santa Fe,LA CAPITAL,Estatal,Urbano,Secundaria,33764,16531,7255,1739,31759,21.49,5.15,52.05
2024,Santa Fe,LA CAPITAL,Privado,Urbano,Primaria,19219,18753,9,0,19141,0.05,0.0,97.97
2024,Santa Fe,LA CAPITAL,Privado,Urbano,Secundaria,18907,11018,1483,59,18704,7.84,0.31,58.91
2024,Santa Fe,LAS COLONIAS,Estatal,Rural,Primaria,2052,1979,2,1,2039,0.1,0.05,97.06
2024,Santa Fe,LAS COLONIAS,Estatal,Rural,Secundaria,1568,776,234,25,1547,14.92,1.59,50.16
2024,Santa Fe,LAS COLONIAS,Estatal,Urbano,Primaria,6083,5848,29,1,6061,0.48,0.02,96.49
2024,Santa Fe,LAS COLONIAS,Estatal,Urbano,Secundaria,5352,2385,906,241,5018,16.93,4.5,47.53
2024,Santa Fe,LAS COLONIAS,Privado,Rural,Primaria,102,101,0,0,101,0.0,0.0,100.0
2024,Santa Fe,LAS COLONIAS,Privado,Rural,Secundaria,461,271,82,17,459,17.79,3.69,59.04
2024,Santa Fe,LAS COLONIAS,Privado,Urbano,Primaria,1852,1844,1,0,1849,0.05,0.0,99.73
2024,Santa Fe,LAS COLONIAS,Privado,Urbano,Secundaria,2381,1411,196,26,2341,8.23,1.09,60.27
2024,Santa Fe,ROSARIO,Estatal,Rural,Primaria,1210,1163,14,0,1214,1.16,0.0,95.8
2024,Santa Fe,ROSARIO,Estatal,Rural,Secundaria,556,217,80,13,545,14.39,2.34,39.82
2024,Santa Fe,ROSARIO,Estatal,Urbano,Primaria,76269,74756,2079,74,79694,2.73,0.1,93.8
2024,Santa Fe,ROSARIO,Estatal,Urbano,Secundaria,65706,31577,14761,3082,62634,22.47,4.69,50.42
2024,Santa Fe,ROSARIO,Privado,Urbano,Primaria,47008,45803,145,16,46598,0.31,0.03,98.29
2024,Santa Fe,ROSARIO,Privado,Urbano,Secundaria,43814,26101,3371,220,43233,7.69,0.5,60.37
2024,Santa Fe,SAN CRISTOBAL,Estatal,Rural,Primaria,1629,1621,25,0,1676,1.53,0.0,96.72
2024,Santa Fe,SAN CRISTOBAL,Estatal,Rural,Secundaria,1134,552,159,44,1094,14.02,3.88,50.46
2024,Santa Fe,SAN CRISTOBAL,Estatal,Urbano,Primaria,4229,4149,16,0,4268,0.38,0.0,97.21
2024,Santa Fe,SAN CRISTOBAL,Estatal,Urbano,Secundaria,4192,1924,1041,253,3963,24.83,6.04,48.55
2024,Santa Fe,SAN CRISTOBAL,Privado,Urbano,Primaria,1226,1215,0,0,1215,0.0,0.0,100.0
2024,Santa Fe,SAN CRISTOBAL,Privado,Urbano,Secundaria,1237,727,127,14,1198,10.27,1.13,60.68
2024,Santa Fe,SAN JAVIER,Estatal,Rural,Primaria,707,565,16,0,727,2.26,0.0,77.72
2024,Santa Fe,SAN JAVIER,Estatal,Rural,Secundaria,300,107,33,15,281,11.0,5.0,38.08
2024,Santa Fe,SAN JAVIER,Estatal,Urbano,Primaria,1952,1908,12,1,1985,0.61,0.05,96.12
2024,Santa Fe,SAN JAVIER,Estatal,Urbano,Secundaria,1736,808,470,86,1674,27.07,4.95,48.27
2024,Santa Fe,SAN JAVIER,Privado,Urbano,Primaria,986,918,0,0,984,0.0,0.0,93.29
2024,Santa Fe,SAN JAVIER,Privado,Urbano,Secundaria,684,399,64,5,684,9.36,0.73,58.33
2024,Santa Fe,SAN JERONIMO,Estatal,Rural,Primaria,1802,1814,3,0,1845,0.17,0.0,98.32
2024,Santa Fe,SAN JERONIMO,Estatal,Rural,Secundaria,1320,627,295,37,1300,22.35,2.8,48.23
2024,Santa Fe,SAN JERONIMO,Estatal,Urbano,Primaria,5408,5331,10,0,5409,0.18,0.0,98.56
2024,Santa Fe,SAN JERONIMO,Estatal,Urbano,Secundaria,4835,2244,1029,169,4628,21.28,3.5,48.49
2024,Santa Fe,SAN JERONIMO,Privado,Urbano,Primaria,743,738,0,0,738,0.0,0.0,100.0
2024,Santa Fe,SAN JERONIMO,Privado,Urbano,Secundaria,1047,499,126,39,1000,12.03,3.72,49.9
2024,Santa Fe,SAN JUSTO,Estatal,Rural,Primaria,1202,1212,1,0,1218,0.08,0.0,99.51
2024,Santa Fe,SAN JUSTO,Estatal,Rural,Secundaria,820,378,169,34,781,20.61,4.15,48.4
2024,Santa Fe,SAN JUSTO,Estatal,Urbano,Primaria,2503,2342,16,0,2541,0.64,0.0,92.17
2024,Santa Fe,SAN JUSTO,Estatal,Urbano,Secundaria,2499,1125,684,98,2430,27.37,3.92,46.3
2024,Santa Fe,SAN JUSTO,Privado,Urbano,Primaria,590,582,0,0,582,0.0,0.0,100.0
2024,Santa Fe,SAN JUSTO,Privado,Urbano,Secundaria,550,302,15,1,545,2.73,0.18,55.41
2024,Santa Fe,SAN LORENZO,Estatal,Rural,Primaria,894,866,12,0,906,1.34,0.0,95.58
2024,Santa Fe,SAN LORENZO,Estatal,Rural,Secundaria,327,135,11,6,323,3.36,1.83,41.8
2024,Santa Fe,SAN LORENZO,Estatal,Urbano,Primaria,14477,14592,162,3,15200,1.12,0.02,96.0
2024,Santa Fe,SAN LORENZO,Estatal,Urbano,Secundaria,13605,6943,2456,784,12658,18.05,5.76,54.85
2024,Santa Fe,SAN LORENZO,Privado,Urbano,Primaria,4462,4389,0,0,4400,0.0,0.0,99.75
2024,Santa Fe,SAN LORENZO,Privado,Urbano,Secundaria,4226,2692,252,20,4164,5.96,0.47,64.65
2024,Santa Fe,SAN MARTIN,Estatal,Rural,Primaria,810,750,2,0,799,0.25,0.0,93.87
2024,Santa Fe,SAN MARTIN,Estatal,Rural,Secundaria,685,337,100,24,670,14.6,3.5,50.3
2024,Santa Fe,SAN MARTIN,Estatal,Urbano,Primaria,4479,3845,16,1,4489,0.36,0.02,85.65
2024,Santa Fe,SAN MARTIN,Estatal,Urbano,Secundaria,3007,1307,576,169,2794,19.16,5.62,46.78
2024,Santa Fe,SAN MARTIN,Privado,Urbano,Primaria,763,765,0,0,768,0.0,0.0,99.61
2024,Santa Fe,SAN MARTIN,Privado,Urbano,Secundaria,1597,1046,171,77,1550,10.71,4.82,67.48
2024,Santa Fe,VERA,Estatal,Rural,Primaria,1454,1379,20,0,1453,1.38,0.0,94.91
2024,Santa Fe,VERA,Estatal,Rural,Secundaria,1122,598,172,36,1093,15.33,3.21,54.71
2024,Santa Fe,VERA,Estatal,Urbano,Primaria,3327,2708,23,2,3344,0.69,0.06,80.98
2024,Santa Fe,VERA,Estatal,Urbano,Secundaria,2679,1237,605,124,2518,22.58,4.63,49.13
2024,Santa Fe,VERA,Privado,Rural,Primaria,152,154,0,0,154,0.0,0.0,100.0
2024,Santa Fe,VERA,Privado,Rural,Secundaria,312,156,44,2,303,14.1,0.64,51.49
2024,Santa Fe,VERA,Privado,Urbano,Primaria,966,958,0,0,958,0.0,0.0,100.0
2024,Santa Fe,VERA,Privado,Urbano,Secundaria,1236,694,281,10,1246,22.73,0.81,55.7
2024,Santiago del Estero,AGUIRRE,Estatal,Rural,Primaria,298,289,9,0,298,3.02,0.0,96.98
2024,Santiago del Estero,AGUIRRE,Estatal,Rural,Secundaria,231,160,22,12,219,9.52,5.19,73.06
2024,Santiago del Estero,ALBERDI,Estatal,Rural,Primaria,1001,952,30,4,1000,3.0,0.4,95.2
2024,Santiago del Estero,ALBERDI,Estatal,Rural,Secundaria,376,336,13,8,364,3.46,2.13,92.31
2024,Santiago del Estero,ALBERDI,Estatal,Urbano,Primaria,1589,1224,67,1,1585,4.22,0.06,77.22
2024,Santiago del Estero,ALBERDI,Estatal,Urbano,Secundaria,1104,718,88,74,1050,7.97,6.7,68.38
2024,Santiago del Estero,ATAMISQUI,Estatal,Rural,Primaria,1039,866,53,0,1042,5.1,0.0,83.11
2024,Santiago del Estero,ATAMISQUI,Estatal,Rural,Secundaria,752,650,25,30,724,3.32,3.99,89.78
2024,Santiago del Estero,AVELLANEDA,Estatal,Rural,Primaria,2612,2339,88,1,2603,3.37,0.04,89.86
2024,Santiago del Estero,AVELLANEDA,Estatal,Rural,Secundaria,1834,1223,284,32,1804,15.49,1.74,67.79
2024,Santiago del Estero,BANDA,Estatal,Rural,Primaria,4352,3845,217,9,4348,4.99,0.21,88.43
2024,Santiago del Estero,BANDA,Estatal,Rural,Secundaria,2612,1862,278,59,2554,10.64,2.26,72.91
2024,Santiago del Estero,BANDA,Estatal,Urbano,Primaria,13394,10817,857,6,13361,6.4,0.04,80.96
2024,Santiago del Estero,BANDA,Estatal,Urbano,Secundaria,8460,5890,899,25,8452,10.63,0.3,69.69
2024,Santiago del Estero,BANDA,Privado,Urbano,Primaria,1412,1403,0,0,1408,0.0,0.0,99.64
2024,Santiago del Estero,BANDA,Privado,Urbano,Secundaria,2230,1510,173,5,2225,7.76,0.22,67.87
2024,Santiago del Estero,CAPITAL,Estatal,Rural,Primaria,1798,1527,63,2,1784,3.5,0.11,85.59
2024,Santiago del Estero,CAPITAL,Estatal,Rural,Secundaria,1217,762,162,25,1196,13.31,2.05,63.71
2024,Santiago del Estero,CAPITAL,Estatal,Urbano,Primaria,20554,17629,727,5,21016,3.54,0.02,83.88
2024,Santiago del Estero,CAPITAL,Estatal,Urbano,Secundaria,18264,9997,2713,264,18042,14.85,1.45,55.41
2024,Santiago del Estero,CAPITAL,Privado,Urbano,Primaria,10739,10003,77,3,10733,0.72,0.03,93.2
2024,Santiago del Estero,CAPITAL,Privado,Urbano,Secundaria,10415,7244,584,29,10366,5.61,0.28,69.88
2024,Santiago del Estero,CHOYA,Estatal,Rural,Primaria,941,794,40,7,906,4.25,0.74,87.64
2024,Santiago del Estero,CHOYA,Estatal,Rural,Secundaria,882,694,76,42,838,8.62,4.76,82.82
2024,Santiago del Estero,CHOYA,Estatal,Urbano,Primaria,2404,2112,76,0,2390,3.16,0.0,88.37
2024,Santiago del Estero,CHOYA,Estatal,Urbano,Secundaria,2097,1392,306,32,2103,14.59,1.53,66.19
2024,Santiago del Estero,CHOYA,Privado,Urbano,Primaria,1004,938,0,0,993,0.0,0.0,94.46
2024,Santiago del Estero,CHOYA,Privado,Urbano,Secundaria,955,834,30,4,946,3.14,0.42,88.16
2024,Santiago del Estero,COPO,Estatal,Rural,Primaria,1446,1319,54,24,1438,3.73,1.66,91.72
2024,Santiago del Estero,COPO,Estatal,Rural,Secundaria,830,695,49,21,813,5.9,2.53,85.49
2024,Santiago del Estero,COPO,Estatal,Urbano,Primaria,2591,2234,136,3,2588,5.25,0.12,86.32
2024,Santiago del Estero,COPO,Estatal,Urbano,Secundaria,1638,938,281,83,1573,17.16,5.07,59.63
2024,Santiago del Estero,Enmascarado,Estatal,Rural,Primaria,547,479,19,1,550,3.47,0.18,87.09
2024,Santiago del Estero,Enmascarado,Estatal,Rural,Secundaria,390,298,45,15,381,11.54,3.85,78.22
2024,Santiago del Estero,Enmascarado,Estatal,Urbano,Primaria,5157,4592,150,4,5141,2.91,0.08,89.32
2024,Santiago del Estero,Enmascarado,Estatal,Urbano,Secundaria,3572,2268,393,60,3442,11.0,1.68,65.89
2024,Santiago del Estero,Enmascarado,Privado,Rural,Primaria,204,166,5,0,201,2.45,0.0,82.59
2024,Santiago del Estero,Enmascarado,Privado,Rural,Secundaria,1288,563,128,26,1254,9.94,2.02,44.9
2024,Santiago del Estero,Enmascarado,Privado,Urbano,Primaria,1463,1368,13,0,1458,0.89,0.0,93.83
2024,Santiago del Estero,Enmascarado,Privado,Urbano,Secundaria,4228,2376,435,66,4150,10.29,1.56,57.25
2024,Santiago del Estero,FIGUEROA,Estatal,Rural,Primaria,2347,2058,114,9,2340,4.86,0.38,87.95
2024,Santiago del Estero,FIGUEROA,Estatal,Rural,Secundaria,1844,1361,189,35,1808,10.25,1.9,75.28
2024,Santiago del Estero,GENERAL TABOADA,Estatal,Rural,Primaria,2026,1733,96,29,2007,4.74,1.43,86.35
2024,Santiago del Estero,GENERAL TABOADA,Estatal,Rural,Secundaria,548,430,15,9,539,2.74,1.64,79.78
2024,Santiago del Estero,GENERAL TABOADA,Estatal,Urbano,Primaria,3631,2875,208,6,3632,5.73,0.17,79.16
2024,Santiago del Estero,GENERAL TABOADA,Estatal,Urbano,Secundaria,2499,1206,532,27,2468,21.29,1.08,48.87
2024,Santiago del Estero,GUASAYAN,Estatal,Rural,Primaria,835,738,23,4,827,2.75,0.48,89.24
2024,Santiago del Estero,GUASAYAN,Estatal,Rural,Secundaria,550,407,62,13,534,11.27,2.36,76.22
2024,Santiago del Estero,JIMENEZ,Estatal,Rural,Primaria,1515,1399,55,0,1520,3.63,0.0,92.04
2024,Santiago del Estero,JIMENEZ,Estatal,Rural,Secundaria,1305,901,173,17,1285,13.26,1.3,70.12
2024,Santiago del Estero,JUAN F IBARRA,Estatal,Rural,Primaria,1395,1233,71,7,1391,5.09,0.5,88.64
2024,Santiago del Estero,JUAN F IBARRA,Estatal,Rural,Secundaria,942,645,92,19,915,9.77,2.02,70.49
2024,Santiago del Estero,JUAN F IBARRA,Estatal,Urbano,Primaria,1077,968,37,0,1080,3.44,0.0,89.63
2024,Santiago del Estero,JUAN F IBARRA,Estatal,Urbano,Secundaria,1010,641,5,0,978,0.5,0.0,65.54
2024,Santiago del Estero,LORETO,Estatal,Rural,Primaria,947,868,35,1,945,3.7,0.11,91.85
2024,Santiago del Estero,LORETO,Estatal,Rural,Secundaria,561,412,33,8,551,5.88,1.43,74.77
2024,Santiago del Estero,LORETO,Estatal,Urbano,Primaria,1036,849,35,1,1032,3.38,0.1,82.27
2024,Santiago del Estero,LORETO,Estatal,Urbano,Secundaria,840,371,121,1,850,14.4,0.12,43.65
2024,Santiago del Estero,MORENO,Estatal,Rural,Primaria,1675,1471,90,2,1673,5.37,0.12,87.93
2024,Santiago del Estero,MORENO,Estatal,Rural,Secundaria,938,666,78,18,916,8.32,1.92,72.71
2024,Santiago del Estero,MORENO,Estatal,Urbano,Primaria,2481,2273,76,0,2462,3.06,0.0,92.32
2024,Santiago del Estero,MORENO,Estatal,Urbano,Secundaria,1871,943,260,104,1801,13.9,5.56,52.36
2024,Santiago del Estero,MORENO,Privado,Urbano,Primaria,753,739,0,0,752,0.0,0.0,98.27
2024,Santiago del Estero,MORENO,Privado,Urbano,Secundaria,1130,683,79,4,1123,6.99,0.35,60.82
2024,Santiago del Estero,OJO DE AGUA,Estatal,Rural,Primaria,363,357,3,0,363,0.83,0.0,98.35
2024,Santiago del Estero,OJO DE AGUA,Estatal,Urbano,Primaria,1116,842,57,0,1109,5.11,0.0,75.92
2024,Santiago del Estero,OJO DE AGUA,Estatal,Urbano,Secundaria,849,559,77,9,831,9.07,1.06,67.27
2024,Santiago del Estero,PELLEGRINI,Estatal,Rural,Primaria,2237,2094,50,3,2241,2.24,0.13,93.44
2024,Santiago del Estero,PELLEGRINI,Estatal,Rural,Secundaria,1854,1341,174,27,1839,9.39,1.46,72.92
2024,Santiago del Estero,QUEBRACHOS,Estatal,Rural,Primaria,630,583,40,0,630,6.35,0.0,92.54
2024,Santiago del Estero,QUEBRACHOS,Estatal,Rural,Secundaria,208,163,15,4,203,7.21,1.92,80.3
